model_name,checkpoint_stage,eval_stage,task_type,task_name_long,task_score,num_examples,invalid_json_count,invalid_json_rate,split_type
Qwen2.5-7B-1M,8,6,TR,Temporal Reasoning,0.029412,34,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,6,KU,Knowledge Updating,0.052632,19,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,6,MA,Memory Arbitration,0.100000,15,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,7,IE,Information Extraction,0.327273,55,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,7,MSR,Multi-session Reasoning,0.077586,58,1,0.017241,held_out_character
Qwen2.5-7B-1M,8,7,ES,Event Summarization,0.031250,48,1,0.020833,held_out_character
Qwen2.5-7B-1M,8,7,TR,Temporal Reasoning,0.000000,37,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,7,KU,Knowledge Updating,0.095238,21,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,7,MA,Memory Arbitration,0.083333,24,1,0.041667,held_out_character
Qwen2.5-7B-1M,8,8,IE,Information Extraction,0.372881,59,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,8,MSR,Multi-session Reasoning,0.107143,56,2,0.035714,held_out_character
Qwen2.5-7B-1M,8,8,ES,Event Summarization,0.010204,49,1,0.020408,held_out_character
Qwen2.5-7B-1M,8,8,TR,Temporal Reasoning,0.000000,38,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,8,KU,Knowledge Updating,0.058824,17,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,8,MA,Memory Arbitration,0.111111,9,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,1,IE,Information Extraction,0.245614,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,1,MSR,Multi-session Reasoning,0.062500,56,4,0.071429,held_out_character
Qwen2.5-7B-1M,9,1,ES,Event Summarization,0.031250,48,2,0.041667,held_out_character
Qwen2.5-7B-1M,9,1,TR,Temporal Reasoning,0.000000,41,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,1,KU,Knowledge Updating,0.052632,19,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,1,MA,Memory Arbitration,0.166667,15,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,2,IE,Information Extraction,0.278689,61,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,2,MSR,Multi-session Reasoning,0.068966,58,4,0.068966,held_out_character
Qwen2.5-7B-1M,9,2,ES,Event Summarization,0.000000,52,1,0.019231,held_out_character
Qwen2.5-7B-1M,9,2,TR,Temporal Reasoning,0.022727,44,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,2,KU,Knowledge Updating,0.230769,13,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,2,MA,Memory Arbitration,0.166667,6,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,3,IE,Information Extraction,0.192982,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,3,MSR,Multi-session Reasoning,0.078947,57,5,0.087719,held_out_character
Qwen2.5-7B-1M,9,3,ES,Event Summarization,0.000000,50,2,0.040000,held_out_character
Qwen2.5-7B-1M,9,3,TR,Temporal Reasoning,0.027778,36,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,3,KU,Knowledge Updating,0.428571,14,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,3,MA,Memory Arbitration,0.038462,13,2,0.153846,held_out_character
Qwen2.5-7B-1M,9,4,IE,Information Extraction,0.233333,60,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,4,MSR,Multi-session Reasoning,0.059322,59,2,0.033898,held_out_character
Qwen2.5-7B-1M,9,4,ES,Event Summarization,0.000000,54,1,0.018519,held_out_character
Qwen2.5-7B-1M,9,4,TR,Temporal Reasoning,0.000000,37,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,4,KU,Knowledge Updating,0.100000,10,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,4,MA,Memory Arbitration,0.083333,6,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,5,IE,Information Extraction,0.155172,58,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,5,MSR,Multi-session Reasoning,0.093220,59,7,0.118644,held_out_character
Qwen2.5-7B-1M,9,5,ES,Event Summarization,0.010000,50,1,0.020000,held_out_character
Qwen2.5-7B-1M,9,5,TR,Temporal Reasoning,0.000000,39,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,5,KU,Knowledge Updating,0.142857,14,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,5,MA,Memory Arbitration,0.000000,9,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,6,IE,Information Extraction,0.220339,59,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,6,MSR,Multi-session Reasoning,0.105263,57,2,0.035088,held_out_character
Qwen2.5-7B-1M,9,6,ES,Event Summarization,0.009804,51,1,0.019608,held_out_character
Qwen2.5-7B-1M,9,6,TR,Temporal Reasoning,0.058824,34,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,6,KU,Knowledge Updating,0.157895,19,1,0.052632,held_out_character
Qwen2.5-7B-1M,9,6,MA,Memory Arbitration,0.066667,15,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,7,IE,Information Extraction,0.345455,55,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,7,MSR,Multi-session Reasoning,0.112069,58,2,0.034483,held_out_character
Qwen2.5-7B-1M,9,7,ES,Event Summarization,0.010417,48,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,7,TR,Temporal Reasoning,0.000000,37,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,7,KU,Knowledge Updating,0.190476,21,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,7,MA,Memory Arbitration,0.104167,24,2,0.083333,held_out_character
Qwen2.5-7B-1M,9,8,IE,Information Extraction,0.237288,59,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,8,MSR,Multi-session Reasoning,0.107143,56,4,0.071429,held_out_character
Qwen2.5-7B-1M,9,8,ES,Event Summarization,0.000000,49,1,0.020408,held_out_character
Qwen2.5-7B-1M,9,8,TR,Temporal Reasoning,0.026316,38,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,8,KU,Knowledge Updating,0.058824,17,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,8,MA,Memory Arbitration,0.166667,9,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,9,IE,Information Extraction,0.344828,58,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,9,MSR,Multi-session Reasoning,0.131579,57,1,0.017544,held_out_character
Qwen2.5-7B-1M,9,9,ES,Event Summarization,0.018519,54,2,0.037037,held_out_character
Qwen2.5-7B-1M,9,9,TR,Temporal Reasoning,0.023810,42,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,9,KU,Knowledge Updating,0.250000,12,0,0.000000,held_out_character
Qwen2.5-7B-1M,9,9,MA,Memory Arbitration,0.050000,10,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,1,IE,Information Extraction,0.263158,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,1,MSR,Multi-session Reasoning,0.089286,56,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,1,ES,Event Summarization,0.010417,48,4,0.083333,held_out_character
Qwen2.5-7B-1M,10,1,TR,Temporal Reasoning,0.000000,41,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,1,KU,Knowledge Updating,0.105263,19,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,1,MA,Memory Arbitration,0.066667,15,1,0.066667,held_out_character
Qwen2.5-7B-1M,10,2,IE,Information Extraction,0.213115,61,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,2,MSR,Multi-session Reasoning,0.155172,58,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,2,ES,Event Summarization,0.000000,52,1,0.019231,held_out_character
Qwen2.5-7B-1M,10,2,TR,Temporal Reasoning,0.045455,44,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,2,KU,Knowledge Updating,0.307692,13,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,2,MA,Memory Arbitration,0.000000,6,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,3,IE,Information Extraction,0.192982,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,3,MSR,Multi-session Reasoning,0.070175,57,1,0.017544,held_out_character
Qwen2.5-7B-1M,10,3,ES,Event Summarization,0.000000,50,2,0.040000,held_out_character
Qwen2.5-7B-1M,10,3,TR,Temporal Reasoning,0.000000,36,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,3,KU,Knowledge Updating,0.357143,14,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,3,MA,Memory Arbitration,0.000000,13,1,0.076923,held_out_character
Qwen2.5-7B-1M,10,4,IE,Information Extraction,0.233333,60,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,4,MSR,Multi-session Reasoning,0.067797,59,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,4,ES,Event Summarization,0.037037,54,1,0.018519,held_out_character
Qwen2.5-7B-1M,10,4,TR,Temporal Reasoning,0.054054,37,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,4,KU,Knowledge Updating,0.200000,10,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,4,MA,Memory Arbitration,0.000000,6,1,0.166667,held_out_character
Qwen2.5-7B-1M,10,5,IE,Information Extraction,0.068966,58,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,5,MSR,Multi-session Reasoning,0.135593,59,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,5,ES,Event Summarization,0.010000,50,1,0.020000,held_out_character
Qwen2.5-7B-1M,10,5,TR,Temporal Reasoning,0.000000,39,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,5,KU,Knowledge Updating,0.000000,14,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,5,MA,Memory Arbitration,0.111111,9,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,6,IE,Information Extraction,0.254237,59,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,6,MSR,Multi-session Reasoning,0.122807,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,6,ES,Event Summarization,0.039216,51,2,0.039216,held_out_character
Qwen2.5-7B-1M,10,6,TR,Temporal Reasoning,0.029412,34,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,6,KU,Knowledge Updating,0.105263,19,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,6,MA,Memory Arbitration,0.233333,15,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,7,IE,Information Extraction,0.254545,55,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,7,MSR,Multi-session Reasoning,0.137931,58,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,7,ES,Event Summarization,0.020833,48,1,0.020833,held_out_character
Qwen2.5-7B-1M,10,7,TR,Temporal Reasoning,0.027027,37,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,7,KU,Knowledge Updating,0.000000,21,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,7,MA,Memory Arbitration,0.062500,24,2,0.083333,held_out_character
Qwen2.5-7B-1M,10,8,IE,Information Extraction,0.203390,59,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,8,MSR,Multi-session Reasoning,0.098214,56,1,0.017857,held_out_character
Qwen2.5-7B-1M,10,8,ES,Event Summarization,0.010204,49,1,0.020408,held_out_character
Qwen2.5-7B-1M,10,8,TR,Temporal Reasoning,0.052632,38,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,8,KU,Knowledge Updating,0.235294,17,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,8,MA,Memory Arbitration,0.055556,9,1,0.111111,held_out_character
Qwen2.5-7B-1M,10,9,IE,Information Extraction,0.275862,58,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,9,MSR,Multi-session Reasoning,0.114035,57,2,0.035088,held_out_character
Qwen2.5-7B-1M,10,9,ES,Event Summarization,0.000000,54,2,0.037037,held_out_character
Qwen2.5-7B-1M,10,9,TR,Temporal Reasoning,0.023810,42,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,9,KU,Knowledge Updating,0.166667,12,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,9,MA,Memory Arbitration,0.000000,10,2,0.200000,held_out_character
Qwen2.5-7B-1M,10,10,IE,Information Extraction,0.271186,59,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,10,MSR,Multi-session Reasoning,0.108333,60,2,0.033333,held_out_character
Qwen2.5-7B-1M,10,10,ES,Event Summarization,0.019231,52,2,0.038462,held_out_character
Qwen2.5-7B-1M,10,10,TR,Temporal Reasoning,0.000000,40,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,10,KU,Knowledge Updating,0.133333,15,0,0.000000,held_out_character
Qwen2.5-7B-1M,10,10,MA,Memory Arbitration,0.115385,13,1,0.076923,held_out_character
Qwen2.5-7B-1M,1,1,IE,Information Extraction,0.260504,238,0,0.000000,supervised_character
Qwen2.5-7B-1M,1,1,MSR,Multi-session Reasoning,0.097458,236,13,0.055085,supervised_character
Qwen2.5-7B-1M,1,1,ES,Event Summarization,0.004762,210,6,0.028571,supervised_character
Qwen2.5-7B-1M,1,1,TR,Temporal Reasoning,0.000000,142,0,0.000000,supervised_character
Qwen2.5-7B-1M,1,1,KU,Knowledge Updating,0.065574,61,0,0.000000,supervised_character
Qwen2.5-7B-1M,1,1,MA,Memory Arbitration,0.149123,57,3,0.052632,supervised_character
Qwen3.5-9B,1,1,IE,Information Extraction,0.385965,57,0,0.000000,held_out_character
Qwen3.5-9B,1,1,MSR,Multi-session Reasoning,0.151786,56,3,0.053571,held_out_character
Qwen3.5-9B,1,1,ES,Event Summarization,0.000000,48,1,0.020833,held_out_character
Qwen3.5-9B,1,1,TR,Temporal Reasoning,0.000000,41,0,0.000000,held_out_character
Qwen3.5-9B,1,1,KU,Knowledge Updating,0.105263,19,0,0.000000,held_out_character
Qwen3.5-9B,1,1,MA,Memory Arbitration,0.266667,15,0,0.000000,held_out_character
Qwen3.5-9B,2,1,IE,Information Extraction,0.333333,57,0,0.000000,held_out_character
Qwen3.5-9B,2,1,MSR,Multi-session Reasoning,0.080357,56,0,0.000000,held_out_character
Qwen3.5-9B,2,1,ES,Event Summarization,0.031250,48,0,0.000000,held_out_character
Qwen3.5-9B,2,1,TR,Temporal Reasoning,0.000000,41,0,0.000000,held_out_character
Qwen3.5-9B,2,1,KU,Knowledge Updating,0.105263,19,0,0.000000,held_out_character
Qwen3.5-9B,2,1,MA,Memory Arbitration,0.233333,15,2,0.133333,held_out_character
Qwen3.5-9B,2,2,IE,Information Extraction,0.442623,61,1,0.016393,held_out_character
Qwen3.5-9B,2,2,MSR,Multi-session Reasoning,0.146552,58,1,0.017241,held_out_character
Qwen3.5-9B,2,2,ES,Event Summarization,0.000000,52,0,0.000000,held_out_character
Qwen3.5-9B,2,2,TR,Temporal Reasoning,0.068182,44,0,0.000000,held_out_character
Qwen3.5-9B,2,2,KU,Knowledge Updating,0.384615,13,0,0.000000,held_out_character
Qwen3.5-9B,2,2,MA,Memory Arbitration,0.000000,6,1,0.166667,held_out_character
Qwen3.5-9B,3,1,IE,Information Extraction,0.315789,57,0,0.000000,held_out_character
Qwen3.5-9B,3,1,MSR,Multi-session Reasoning,0.098214,56,1,0.017857,held_out_character
Qwen3.5-9B,3,1,ES,Event Summarization,0.020833,48,0,0.000000,held_out_character
Qwen3.5-9B,3,1,TR,Temporal Reasoning,0.000000,41,3,0.073171,held_out_character
Qwen3.5-9B,3,1,KU,Knowledge Updating,0.052632,19,0,0.000000,held_out_character
Qwen3.5-9B,3,1,MA,Memory Arbitration,0.166667,15,0,0.000000,held_out_character
Qwen3.5-9B,3,2,IE,Information Extraction,0.360656,61,1,0.016393,held_out_character
Qwen3.5-9B,3,2,MSR,Multi-session Reasoning,0.129310,58,1,0.017241,held_out_character
Qwen3.5-9B,3,2,ES,Event Summarization,0.000000,52,0,0.000000,held_out_character
Qwen3.5-9B,3,2,TR,Temporal Reasoning,0.068182,44,6,0.136364,held_out_character
Qwen3.5-9B,3,2,KU,Knowledge Updating,0.153846,13,0,0.000000,held_out_character
Qwen3.5-9B,3,2,MA,Memory Arbitration,0.166667,6,0,0.000000,held_out_character
Qwen3.5-9B,3,3,IE,Information Extraction,0.368421,57,0,0.000000,held_out_character
Qwen3.5-9B,3,3,MSR,Multi-session Reasoning,0.175439,57,0,0.000000,held_out_character
Qwen3.5-9B,3,3,ES,Event Summarization,0.000000,50,0,0.000000,held_out_character
Qwen3.5-9B,3,3,TR,Temporal Reasoning,0.000000,36,1,0.027778,held_out_character
Qwen3.5-9B,3,3,KU,Knowledge Updating,0.214286,14,1,0.071429,held_out_character
Qwen3.5-9B,3,3,MA,Memory Arbitration,0.115385,13,0,0.000000,held_out_character
Qwen3.5-9B,4,1,IE,Information Extraction,0.350877,57,0,0.000000,held_out_character
Qwen3.5-9B,4,1,MSR,Multi-session Reasoning,0.053571,56,0,0.000000,held_out_character
Qwen3.5-9B,4,1,ES,Event Summarization,0.000000,48,0,0.000000,held_out_character
Qwen3.5-9B,4,1,TR,Temporal Reasoning,0.024390,41,1,0.024390,held_out_character
Qwen3.5-9B,4,1,KU,Knowledge Updating,0.105263,19,0,0.000000,held_out_character
Qwen3.5-9B,4,1,MA,Memory Arbitration,0.133333,15,0,0.000000,held_out_character
Qwen3.5-9B,4,2,IE,Information Extraction,0.344262,61,0,0.000000,held_out_character
Qwen3.5-9B,4,2,MSR,Multi-session Reasoning,0.060345,58,1,0.017241,held_out_character
Qwen3.5-9B,4,2,ES,Event Summarization,0.000000,52,0,0.000000,held_out_character
Qwen3.5-9B,4,2,TR,Temporal Reasoning,0.068182,44,1,0.022727,held_out_character
Qwen3.5-9B,4,2,KU,Knowledge Updating,0.307692,13,0,0.000000,held_out_character
Qwen3.5-9B,4,2,MA,Memory Arbitration,0.166667,6,0,0.000000,held_out_character
Qwen3.5-9B,4,3,IE,Information Extraction,0.228070,57,0,0.000000,held_out_character
Qwen3.5-9B,4,3,MSR,Multi-session Reasoning,0.149123,57,0,0.000000,held_out_character
Qwen3.5-9B,4,3,ES,Event Summarization,0.000000,50,0,0.000000,held_out_character
Qwen3.5-9B,4,3,TR,Temporal Reasoning,0.027778,36,3,0.083333,held_out_character
Qwen3.5-9B,4,3,KU,Knowledge Updating,0.357143,14,0,0.000000,held_out_character
Qwen3.5-9B,4,3,MA,Memory Arbitration,0.115385,13,0,0.000000,held_out_character
Qwen3.5-9B,4,4,IE,Information Extraction,0.283333,60,0,0.000000,held_out_character
Qwen3.5-9B,4,4,MSR,Multi-session Reasoning,0.093220,59,0,0.000000,held_out_character
Qwen3.5-9B,4,4,ES,Event Summarization,0.037037,54,0,0.000000,held_out_character
Qwen3.5-9B,4,4,TR,Temporal Reasoning,0.027027,37,3,0.081081,held_out_character
Qwen3.5-9B,4,4,KU,Knowledge Updating,0.100000,10,0,0.000000,held_out_character
Qwen3.5-9B,4,4,MA,Memory Arbitration,0.333333,6,0,0.000000,held_out_character
Qwen3.5-9B,5,1,IE,Information Extraction,0.350877,57,0,0.000000,held_out_character
Qwen3.5-9B,5,1,MSR,Multi-session Reasoning,0.080357,56,0,0.000000,held_out_character
Qwen3.5-9B,5,1,ES,Event Summarization,0.041667,48,0,0.000000,held_out_character
Qwen3.5-9B,5,1,TR,Temporal Reasoning,0.000000,41,3,0.073171,held_out_character
Qwen3.5-9B,5,1,KU,Knowledge Updating,0.157895,19,0,0.000000,held_out_character
Qwen3.5-9B,5,1,MA,Memory Arbitration,0.133333,15,0,0.000000,held_out_character
Qwen3.5-9B,5,2,IE,Information Extraction,0.327869,61,0,0.000000,held_out_character
Qwen3.5-9B,5,2,MSR,Multi-session Reasoning,0.086207,58,0,0.000000,held_out_character
Qwen3.5-9B,5,2,ES,Event Summarization,0.000000,52,0,0.000000,held_out_character
Qwen3.5-9B,5,2,TR,Temporal Reasoning,0.068182,44,2,0.045455,held_out_character
Qwen3.5-9B,5,2,KU,Knowledge Updating,0.384615,13,0,0.000000,held_out_character
Qwen3.5-9B,5,2,MA,Memory Arbitration,0.000000,6,0,0.000000,held_out_character
Qwen3.5-9B,5,3,IE,Information Extraction,0.263158,57,0,0.000000,held_out_character
Qwen3.5-9B,5,3,MSR,Multi-session Reasoning,0.105263,57,1,0.017544,held_out_character
Qwen3.5-9B,5,3,ES,Event Summarization,0.020000,50,0,0.000000,held_out_character
Qwen3.5-9B,5,3,TR,Temporal Reasoning,0.000000,36,1,0.027778,held_out_character
Qwen3.5-9B,5,3,KU,Knowledge Updating,0.285714,14,0,0.000000,held_out_character
Qwen3.5-9B,5,3,MA,Memory Arbitration,0.192308,13,0,0.000000,held_out_character
Qwen3.5-9B,5,4,IE,Information Extraction,0.250000,60,0,0.000000,held_out_character
Qwen3.5-9B,5,4,MSR,Multi-session Reasoning,0.127119,59,0,0.000000,held_out_character
Qwen3.5-9B,5,4,ES,Event Summarization,0.018519,54,2,0.037037,held_out_character
Qwen3.5-9B,5,4,TR,Temporal Reasoning,0.000000,37,0,0.000000,held_out_character
Qwen3.5-9B,5,4,KU,Knowledge Updating,0.200000,10,0,0.000000,held_out_character
Qwen3.5-9B,5,4,MA,Memory Arbitration,0.333333,6,0,0.000000,held_out_character
Qwen3.5-9B,5,5,IE,Information Extraction,0.327586,58,0,0.000000,held_out_character
Qwen3.5-9B,5,5,MSR,Multi-session Reasoning,0.127119,59,0,0.000000,held_out_character
Qwen3.5-9B,5,5,ES,Event Summarization,0.010000,50,0,0.000000,held_out_character
Qwen3.5-9B,5,5,TR,Temporal Reasoning,0.000000,39,2,0.051282,held_out_character
Qwen3.5-9B,5,5,KU,Knowledge Updating,0.357143,14,0,0.000000,held_out_character
Qwen3.5-9B,5,5,MA,Memory Arbitration,0.111111,9,0,0.000000,held_out_character
Qwen3.5-9B,6,1,IE,Information Extraction,0.333333,57,0,0.000000,held_out_character
Qwen3.5-9B,6,1,MSR,Multi-session Reasoning,0.071429,56,0,0.000000,held_out_character
Qwen3.5-9B,6,1,ES,Event Summarization,0.041667,48,0,0.000000,held_out_character
Qwen3.5-9B,6,1,TR,Temporal Reasoning,0.000000,41,0,0.000000,held_out_character
Qwen3.5-9B,6,1,KU,Knowledge Updating,0.210526,19,0,0.000000,held_out_character
Qwen3.5-9B,6,1,MA,Memory Arbitration,0.200000,15,0,0.000000,held_out_character
Qwen3.5-9B,6,2,IE,Information Extraction,0.262295,61,0,0.000000,held_out_character
Qwen3.5-9B,6,2,MSR,Multi-session Reasoning,0.112069,58,0,0.000000,held_out_character
Qwen3.5-9B,6,2,ES,Event Summarization,0.009615,52,0,0.000000,held_out_character
Qwen3.5-9B,6,2,TR,Temporal Reasoning,0.068182,44,0,0.000000,held_out_character
Qwen3.5-9B,6,2,KU,Knowledge Updating,0.307692,13,0,0.000000,held_out_character
Qwen3.5-9B,6,2,MA,Memory Arbitration,0.083333,6,0,0.000000,held_out_character
Qwen3.5-9B,6,3,IE,Information Extraction,0.228070,57,0,0.000000,held_out_character
Qwen3.5-9B,6,3,MSR,Multi-session Reasoning,0.131579,57,0,0.000000,held_out_character
Qwen3.5-9B,6,3,ES,Event Summarization,0.000000,50,0,0.000000,held_out_character
Qwen3.5-9B,6,3,TR,Temporal Reasoning,0.000000,36,0,0.000000,held_out_character
Qwen3.5-9B,6,3,KU,Knowledge Updating,0.357143,14,0,0.000000,held_out_character
Qwen3.5-9B,6,3,MA,Memory Arbitration,0.115385,13,1,0.076923,held_out_character
Qwen3.5-9B,6,4,IE,Information Extraction,0.266667,60,0,0.000000,held_out_character
Qwen3.5-9B,6,4,MSR,Multi-session Reasoning,0.110169,59,0,0.000000,held_out_character
Qwen3.5-9B,6,4,ES,Event Summarization,0.046296,54,0,0.000000,held_out_character
Qwen3.5-9B,6,4,TR,Temporal Reasoning,0.054054,37,0,0.000000,held_out_character
Qwen3.5-9B,6,4,KU,Knowledge Updating,0.300000,10,0,0.000000,held_out_character
Qwen3.5-9B,6,4,MA,Memory Arbitration,0.166667,6,0,0.000000,held_out_character
Qwen3.5-9B,6,5,IE,Information Extraction,0.224138,58,0,0.000000,held_out_character
Qwen3.5-9B,6,5,MSR,Multi-session Reasoning,0.067797,59,0,0.000000,held_out_character
Qwen3.5-9B,6,5,ES,Event Summarization,0.000000,50,0,0.000000,held_out_character
Qwen3.5-9B,6,5,TR,Temporal Reasoning,0.000000,39,0,0.000000,held_out_character
Qwen3.5-9B,6,5,KU,Knowledge Updating,0.142857,14,0,0.000000,held_out_character
Qwen3.5-9B,6,5,MA,Memory Arbitration,0.277778,9,0,0.000000,held_out_character
Qwen3.5-9B,6,6,IE,Information Extraction,0.474576,59,0,0.000000,held_out_character
Qwen3.5-9B,6,6,MSR,Multi-session Reasoning,0.122807,57,0,0.000000,held_out_character
Qwen3.5-9B,6,6,ES,Event Summarization,0.009804,51,1,0.019608,held_out_character
Qwen3.5-9B,6,6,TR,Temporal Reasoning,0.029412,34,0,0.000000,held_out_character
Qwen3.5-9B,6,6,KU,Knowledge Updating,0.105263,19,0,0.000000,held_out_character
Qwen3.5-9B,6,6,MA,Memory Arbitration,0.300000,15,0,0.000000,held_out_character
Qwen3.5-9B,7,1,IE,Information Extraction,0.315789,57,0,0.000000,held_out_character
Qwen3.5-9B,7,1,MSR,Multi-session Reasoning,0.089286,56,0,0.000000,held_out_character
Qwen3.5-9B,7,1,ES,Event Summarization,0.000000,48,1,0.020833,held_out_character
Qwen3.5-9B,7,1,TR,Temporal Reasoning,0.000000,41,0,0.000000,held_out_character
Qwen3.5-9B,7,1,KU,Knowledge Updating,0.157895,19,0,0.000000,held_out_character
Qwen3.5-9B,7,1,MA,Memory Arbitration,0.166667,15,0,0.000000,held_out_character
Qwen3.5-9B,7,2,IE,Information Extraction,0.262295,61,0,0.000000,held_out_character
Qwen3.5-9B,7,2,MSR,Multi-session Reasoning,0.094828,58,0,0.000000,held_out_character
Qwen3.5-9B,7,2,ES,Event Summarization,0.000000,52,0,0.000000,held_out_character
Qwen3.5-9B,7,2,TR,Temporal Reasoning,0.068182,44,1,0.022727,held_out_character
Qwen3.5-9B,7,2,KU,Knowledge Updating,0.230769,13,0,0.000000,held_out_character
Qwen3.5-9B,7,2,MA,Memory Arbitration,0.000000,6,0,0.000000,held_out_character
Qwen3.5-9B,7,3,IE,Information Extraction,0.210526,57,0,0.000000,held_out_character
Qwen3.5-9B,7,3,MSR,Multi-session Reasoning,0.122807,57,0,0.000000,held_out_character
Qwen3.5-9B,7,3,ES,Event Summarization,0.000000,50,0,0.000000,held_out_character
Qwen3.5-9B,7,3,TR,Temporal Reasoning,0.000000,36,0,0.000000,held_out_character
Qwen3.5-9B,7,3,KU,Knowledge Updating,0.142857,14,0,0.000000,held_out_character
Qwen3.5-9B,7,3,MA,Memory Arbitration,0.230769,13,0,0.000000,held_out_character
Qwen3.5-9B,7,4,IE,Information Extraction,0.233333,60,0,0.000000,held_out_character
Qwen3.5-9B,7,4,MSR,Multi-session Reasoning,0.144068,59,1,0.016949,held_out_character
Qwen3.5-9B,7,4,ES,Event Summarization,0.018519,54,0,0.000000,held_out_character
Qwen3.5-9B,7,4,TR,Temporal Reasoning,0.027027,37,0,0.000000,held_out_character
Qwen3.5-9B,7,4,KU,Knowledge Updating,0.200000,10,0,0.000000,held_out_character
Qwen3.5-9B,7,4,MA,Memory Arbitration,0.083333,6,0,0.000000,held_out_character
Qwen3.5-9B,7,5,IE,Information Extraction,0.224138,58,0,0.000000,held_out_character
Qwen3.5-9B,7,5,MSR,Multi-session Reasoning,0.135593,59,1,0.016949,held_out_character
Qwen3.5-9B,7,5,ES,Event Summarization,0.010000,50,0,0.000000,held_out_character
